stream_semester_group,stream,section,semester,dedicated_room,room_type,room_capacity,course_code,course_name,course_hours_per_week,course_department,is_lab,faculty_name,faculty_department
ME-A_IV,ME,A,IV,CR-134,theory,63,ME-4011,Systems,4,ME,False,Prof. Sai Yadav,ME
ME-A_IV,ME,A,IV,CR-134,theory,63,ME-4011L,Systems Lab,2,ME,True,Prof. Diya Joshi,ME
ME-A_IV,ME,A,IV,CR-134,theory,63,ME-408,Fundamentals,4,ME,False,Prof. Aadhya Verma,ME
ME-A_IV,ME,A,IV,CR-134,theory,63,ME-408L,Fundamentals Lab,2,ME,True,Prof. Sai Yadav,ME
ME-A_IV,ME,A,IV,CR-134,theory,63,ME-409,Dynamics,3,ME,False,Prof. Ananya Gupta,ME
ME-A_V,ME,A,V,CR-134,theory,63,ME-505,Design,4,ME,False,Prof. Vivaan Khan,ME
ME-A_V,ME,A,V,CR-134,theory,63,ME-501,Systems,3,ME,False,Prof. Aadhya Verma,ME
ME-A_V,ME,A,V,CR-134,theory,63,ME-501L,Systems Lab,2,ME,True,Prof. Ananya Gupta,ME
ME-A_V,ME,A,V,CR-134,theory,63,ME-502,Theory,3,ME,False,Dr. Krishna Singh,ME
ME-A_V,ME,A,V,CR-134,theory,63,ME-502L,Theory Lab,2,ME,True,Prof. Vivaan Reddy,ME
ME-A_V,ME,A,V,CR-134,theory,63,ME-5012,Programming,4,ME,False,Prof. Ananya Gupta,ME
ME-A_VI,ME,A,VI,CR-134,theory,63,ME-606,Fundamentals,3,ME,False,Dr. Krishna Singh,ME
ME-A_VI,ME,A,VI,CR-134,theory,63,ME-609,Theory,4,ME,False,Dr. Aanya Joshi,ME
ME-A_VI,ME,A,VI,CR-134,theory,63,ME-605,Fundamentals,4,ME,False,Dr. Vihaan Iyer,ME
ME-A_VI,ME,A,VI,CR-134,theory,63,ME-6012,Analysis,3,ME,False,Prof. Ananya Gupta,ME
ME-A_VI,ME,A,VI,CR-134,theory,63,ME-6012L,Analysis Lab,2,ME,True,Prof. Vivaan Khan,ME
ME-A_VI,ME,A,VI,CR-134,theory,63,ME-601,Applications,3,ME,False,Dr. Krishna Singh,ME
ME-A_VII,ME,A,VII,CR-134,theory,63,ME-7012,Principles,4,ME,False,Prof. Diya Joshi,ME
ME-A_VII,ME,A,VII,CR-134,theory,63,ME-706,Applications,4,ME,False,Prof. Aadhya Verma,ME
ME-A_VII,ME,A,VII,CR-134,theory,63,ME-706L,Applications Lab,2,ME,True,Dr. Krishna Singh,ME
ME-A_VII,ME,A,VII,CR-134,theory,63,ME-7010,Engineering,3,ME,False,Prof. Sai Yadav,ME
ME-A_VII,ME,A,VII,CR-134,theory,63,ME-703,Structures,4,ME,False,Dr. Aadhya Menon,ME
ME-A_VII,ME,A,VII,CR-134,theory,63,ME-705,Dynamics,3,ME,False,Prof. Sai Yadav,ME
ME-A_VIII,ME,A,VIII,CR-134,theory,63,ME-802,Dynamics,3,ME,False,Prof. Diya Joshi,ME
ME-A_VIII,ME,A,VIII,CR-134,theory,63,ME-809,Structures,4,ME,False,Prof. Sai Yadav,ME
ME-A_VIII,ME,A,VIII,CR-134,theory,63,ME-807,Principles,3,ME,False,Prof. Diya Joshi,ME
ME-A_VIII,ME,A,VIII,CR-134,theory,63,ME-807L,Principles Lab,2,ME,True,Prof. Aadhya Verma,ME
ME-A_VIII,ME,A,VIII,CR-134,theory,63,ME-801,Theory,4,ME,False,Prof. Vivaan Reddy,ME
ME-A_VIII,ME,A,VIII,CR-134,theory,63,ME-801L,Theory Lab,2,ME,True,Prof. Aadhya Verma,ME
ME-B_I,ME,B,I,CR-089,theory,50,ME-1011,Design,4,ME,False,Dr. Krishna Singh,ME
ME-B_I,ME,B,I,CR-089,theory,50,ME-1011L,Design Lab,2,ME,True,Prof. Sai Yadav,ME
ME-B_I,ME,B,I,CR-089,theory,50,ME-102,Programming,4,ME,False,Prof. Vivaan Khan,ME
ME-B_I,ME,B,I,CR-089,theory,50,ME-102L,Programming Lab,2,ME,True,Prof. Vivaan Reddy,ME
ME-B_I,ME,B,I,CR-089,theory,50,ME-101,Fundamentals,3,ME,False,Dr. Krishna Singh,ME
ME-B_I,ME,B,I,CR-089,theory,50,ME-101L,Fundamentals Lab,2,ME,True,Dr. Aadhya Menon,ME
ME-B_II,ME,B,II,CR-089,theory,50,ME-208,Applications,3,ME,False,Dr. Aanya Joshi,ME
ME-B_II,ME,B,II,CR-089,theory,50,ME-209,Design,4,ME,False,Prof. Ananya Gupta,ME
ME-B_II,ME,B,II,CR-089,theory,50,ME-209L,Design Lab,2,ME,True,Prof. Vivaan Reddy,ME
ME-B_II,ME,B,II,CR-089,theory,50,ME-201,Dynamics,3,ME,False,Dr. Vihaan Iyer,ME
ME-B_II,ME,B,II,CR-089,theory,50,ME-2012,Theory,4,ME,False,Prof. Diya Joshi,ME
ME-B_II,ME,B,II,CR-089,theory,50,ME-2012L,Theory Lab,2,ME,True,Prof. Ananya Gupta,ME
ME-B_III,ME,B,III,CR-089,theory,50,ME-302,Structures,4,ME,False,Prof. Ananya Gupta,ME
ME-B_III,ME,B,III,CR-089,theory,50,ME-302L,Structures Lab,2,ME,True,Prof. Ananya Gupta,ME
ME-B_III,ME,B,III,CR-089,theory,50,ME-304,Applications,3,ME,False,Prof. Aadhya Verma,ME
ME-B_III,ME,B,III,CR-089,theory,50,ME-304L,Applications Lab,2,ME,True,Dr. Vihaan Iyer,ME
ME-B_III,ME,B,III,CR-089,theory,50,ME-305,Design,3,ME,False,Prof. Diya Joshi,ME
ME-B_III,ME,B,III,CR-089,theory,50,ME-305L,Design Lab,2,ME,True,Dr. Vihaan Iyer,ME
ME-B_IV,ME,B,IV,CR-089,theory,50,ME-403,Design,3,ME,False,Dr. Krishna Singh,ME
ME-B_IV,ME,B,IV,CR-089,theory,50,ME-4010,Dynamics,3,ME,False,Dr. Aanya Joshi,ME
ME-B_IV,ME,B,IV,CR-089,theory,50,ME-4010L,Dynamics Lab,2,ME,True,Prof. Diya Joshi,ME
ME-B_IV,ME,B,IV,CR-089,theory,50,ME-408,Fundamentals,4,ME,False,Prof. Aadhya Verma,ME
ME-B_IV,ME,B,IV,CR-089,theory,50,ME-408L,Fundamentals Lab,2,ME,True,Prof. Ananya Gupta,ME
ME-B_IV,ME,B,IV,CR-089,theory,50,ME-401,Applications,4,ME,False,Prof. Sai Yadav,ME
ME-B_V,ME,B,V,CR-089,theory,50,ME-5012,Programming,4,ME,False,Dr. Krishna Singh,ME
ME-B_V,ME,B,V,CR-089,theory,50,ME-5012L,Programming Lab,2,ME,True,Prof. Aadhya Verma,ME
ME-B_V,ME,B,V,CR-089,theory,50,ME-504,Programming,3,ME,False,Dr. Krishna Singh,ME
ME-B_V,ME,B,V,CR-089,theory,50,ME-5011,Fundamentals,4,ME,False,Dr. Aadhya Menon,ME
ME-B_V,ME,B,V,CR-089,theory,50,ME-505,Design,4,ME,False,Dr. Aanya Joshi,ME
ME-B_V,ME,B,V,CR-089,theory,50,ME-508,Design,4,ME,False,Prof. Diya Joshi,ME
ME-B_VI,ME,B,VI,CR-089,theory,50,ME-607,Programming,4,ME,False,Dr. Aadhya Menon,ME
ME-B_VI,ME,B,VI,CR-089,theory,50,ME-6012,Analysis,3,ME,False,Dr. Aanya Joshi,ME
ME-B_VI,ME,B,VI,CR-089,theory,50,ME-6012L,Analysis Lab,2,ME,True,Prof. Sai Yadav,ME
ME-B_VI,ME,B,VI,CR-089,theory,50,ME-602,Analysis,3,ME,False,Dr. Aadhya Menon,ME
ME-B_VI,ME,B,VI,CR-089,theory,50,ME-602L,Analysis Lab,2,ME,True,Prof. Aadhya Verma,ME
ME-B_VI,ME,B,VI,CR-089,theory,50,ME-605,Fundamentals,4,ME,False,Prof. Sai Yadav,ME
ME-B_VII,ME,B,VII,CR-089,theory,50,ME-703,Structures,4,ME,False,Dr. Aadhya Menon,ME
ME-B_VII,ME,B,VII,CR-089,theory,50,ME-701,Fundamentals,4,ME,False,Dr. Aadhya Menon,ME
ME-B_VII,ME,B,VII,CR-089,theory,50,ME-7011,Design,4,ME,False,Dr. Aanya Joshi,ME
ME-B_VII,ME,B,VII,CR-089,theory,50,ME-7011L,Design Lab,2,ME,True,Prof. Diya Joshi,ME
ME-B_VII,ME,B,VII,CR-089,theory,50,ME-707,Dynamics,3,ME,False,Prof. Vivaan Reddy,ME
ME-B_VII,ME,B,VII,CR-089,theory,50,ME-707L,Dynamics Lab,2,ME,True,Prof. Sai Yadav,ME
ME-B_VIII,ME,B,VIII,CR-089,theory,50,ME-802,Dynamics,3,ME,False,Dr. Krishna Singh,ME
ME-B_VIII,ME,B,VIII,CR-089,theory,50,ME-804,Design,4,ME,False,Prof. Aadhya Verma,ME
ME-B_VIII,ME,B,VIII,CR-089,theory,50,ME-804L,Design Lab,2,ME,True,Prof. Vivaan Khan,ME
ME-B_VIII,ME,B,VIII,CR-089,theory,50,ME-806,Systems,4,ME,False,Prof. Ananya Gupta,ME
ME-B_VIII,ME,B,VIII,CR-089,theory,50,ME-806L,Systems Lab,2,ME,True,Dr. Krishna Singh,ME
ME-B_VIII,ME,B,VIII,CR-089,theory,50,ME-803,Design,3,ME,False,Dr. Ishaan Joshi,ME
ME-C_I,ME,C,I,CR-164,theory,79,ME-1012,Structures,4,ME,False,Dr. Ishaan Joshi,ME
ME-C_I,ME,C,I,CR-164,theory,79,ME-1012L,Structures Lab,2,ME,True,Prof. Sai Yadav,ME
ME-C_I,ME,C,I,CR-164,theory,79,ME-1011,Design,4,ME,False,Prof. Vivaan Reddy,ME
ME-C_I,ME,C,I,CR-164,theory,79,ME-1011L,Design Lab,2,ME,True,Prof. Diya Joshi,ME
ME-C_I,ME,C,I,CR-164,theory,79,ME-105,Applications,3,ME,False,Dr. Krishna Singh,ME
ME-C_I,ME,C,I,CR-164,theory,79,ME-108,Engineering,3,ME,False,Dr. Vihaan Iyer,ME
ME-C_II,ME,C,II,CR-164,theory,79,ME-206,Fundamentals,4,ME,False,Dr. Vihaan Iyer,ME
ME-C_II,ME,C,II,CR-164,theory,79,ME-206L,Fundamentals Lab,2,ME,True,Dr. Aanya Joshi,ME
ME-C_II,ME,C,II,CR-164,theory,79,ME-202,Analysis,3,ME,False,Prof. Vivaan Khan,ME
ME-C_II,ME,C,II,CR-164,theory,79,ME-202L,Analysis Lab,2,ME,True,Dr. Ishaan Joshi,ME
ME-C_II,ME,C,II,CR-164,theory,79,ME-203,Programming,3,ME,False,Dr. Vihaan Iyer,ME
ME-C_II,ME,C,II,CR-164,theory,79,ME-203L,Programming Lab,2,ME,True,Dr. Aanya Joshi,ME
ME-C_III,ME,C,III,CR-164,theory,79,ME-3012,Dynamics,3,ME,False,Dr. Vihaan Iyer,ME
ME-C_III,ME,C,III,CR-164,theory,79,ME-3012L,Dynamics Lab,2,ME,True,Dr. Aanya Joshi,ME
ME-C_III,ME,C,III,CR-164,theory,79,ME-309,Principles,4,ME,False,Prof. Diya Joshi,ME
ME-C_III,ME,C,III,CR-164,theory,79,ME-309L,Principles Lab,2,ME,True,Prof. Vivaan Khan,ME
ME-C_III,ME,C,III,CR-164,theory,79,ME-301,Structures,4,ME,False,Prof. Vivaan Reddy,ME
ME-C_III,ME,C,III,CR-164,theory,79,ME-301L,Structures Lab,2,ME,True,Dr. Aadhya Menon,ME
ME-C_IV,ME,C,IV,CR-164,theory,79,ME-405,Fundamentals,3,ME,False,Dr. Ishaan Joshi,ME
ME-C_IV,ME,C,IV,CR-164,theory,79,ME-403,Design,3,ME,False,Prof. Vivaan Khan,ME
ME-C_IV,ME,C,IV,CR-164,theory,79,ME-4011,Systems,4,ME,False,Dr. Vihaan Iyer,ME
ME-C_IV,ME,C,IV,CR-164,theory,79,ME-4011L,Systems Lab,2,ME,True,Dr. Ishaan Joshi,ME
ME-C_IV,ME,C,IV,CR-164,theory,79,ME-406,Dynamics,3,ME,False,Dr. Aadhya Menon,ME
ME-C_IV,ME,C,IV,CR-164,theory,79,ME-406L,Dynamics Lab,2,ME,True,Prof. Vivaan Khan,ME
ME-C_V,ME,C,V,CR-164,theory,79,ME-508,Design,4,ME,False,Dr. Aadhya Menon,ME
ME-C_V,ME,C,V,CR-164,theory,79,ME-508L,Design Lab,2,ME,True,Prof. Vivaan Khan,ME
ME-C_V,ME,C,V,CR-164,theory,79,ME-5012,Programming,4,ME,False,Dr. Vihaan Iyer,ME
ME-C_V,ME,C,V,CR-164,theory,79,ME-5012L,Programming Lab,2,ME,True,Prof. Vivaan Reddy,ME
ME-C_V,ME,C,V,CR-164,theory,79,ME-507,Theory,4,ME,False,Prof. Vivaan Khan,ME
ME-C_V,ME,C,V,CR-164,theory,79,ME-505,Design,4,ME,False,Dr. Ishaan Joshi,ME
ME-C_VI,ME,C,VI,CR-164,theory,79,ME-604,Principles,4,ME,False,Dr. Ishaan Joshi,ME
ME-C_VI,ME,C,VI,CR-164,theory,79,ME-604L,Principles Lab,2,ME,True,Prof. Vivaan Khan,ME
ME-C_VI,ME,C,VI,CR-164,theory,79,ME-601,Applications,3,ME,False,Dr. Ishaan Joshi,ME
CE-A_I,CE,A,I,CR-178,theory,53,CE-105,Structures,4,CE,False,Prof. Riya Pandey,CE
CE-A_I,CE,A,I,CR-178,theory,53,CE-1012,Systems,3,CE,False,Prof. Priya Verma,CE
CE-A_I,CE,A,I,CR-178,theory,53,CE-101,Systems,4,CE,False,Prof. Pari Khan,CE
CE-A_I,CE,A,I,CR-178,theory,53,CE-101L,Systems Lab,2,CE,True,Prof. Riya Iyer,CE
CE-A_I,CE,A,I,CR-178,theory,53,CE-102,Programming,4,CE,False,Prof. Riya Iyer,CE
CE-A_I,CE,A,I,CR-178,theory,53,CE-104,Dynamics,4,CE,False,Dr. Aditya Iyer,CE
CE-A_II,CE,A,II,CR-178,theory,53,CE-2012,Theory,4,CE,False,Prof. Kiara Mishra,CE
CE-A_II,CE,A,II,CR-178,theory,53,CE-209,Applications,3,CE,False,Prof. Priya Patel,CE
CE-A_II,CE,A,II,CR-178,theory,53,CE-203,Principles,4,CE,False,Prof. Kiara Mishra,CE
CE-A_II,CE,A,II,CR-178,theory,53,CE-203L,Principles Lab,2,CE,True,Prof. Pari Khan,CE
CE-A_II,CE,A,II,CR-178,theory,53,CE-206,Fundamentals,3,CE,False,Dr. Aarav Kumar,CE
CE-A_II,CE,A,II,CR-178,theory,53,CE-206L,Fundamentals Lab,2,CE,True,Dr. Aditya Iyer,CE
CE-A_III,CE,A,III,CR-178,theory,53,CE-3010,Theory,4,CE,False,Prof. Pari Iyer,CE
CE-A_III,CE,A,III,CR-178,theory,53,CE-308,Design,3,CE,False,Prof. Riya Pandey,CE
CE-A_III,CE,A,III,CR-178,theory,53,CE-303,Design,3,CE,False,Prof. Priya Verma,CE
CE-A_III,CE,A,III,CR-178,theory,53,CE-307,Structures,3,CE,False,Dr. Aarav Kumar,CE
CE-A_III,CE,A,III,CR-178,theory,53,CE-307L,Structures Lab,2,CE,True,Dr. Aarav Reddy,CE
CE-A_III,CE,A,III,CR-178,theory,53,CE-306,Systems,4,CE,False,Dr. Aditya Verma,CE
CE-A_IV,CE,A,IV,CR-178,theory,53,CE-401,Dynamics,4,CE,False,Prof. Riya Pandey,CE
CE-A_IV,CE,A,IV,CR-178,theory,53,CE-401L,Dynamics Lab,2,CE,True,Prof. Riya Pandey,CE
CE-A_IV,CE,A,IV,CR-178,theory,53,CE-408,Analysis,4,CE,False,Prof. Priya Patel,CE
CE-A_IV,CE,A,IV,CR-178,theory,53,CE-403,Fundamentals,3,CE,False,Dr. Aditya Iyer,CE
CE-A_IV,CE,A,IV,CR-178,theory,53,CE-403L,Fundamentals Lab,2,CE,True,Prof. Pari Iyer,CE
CE-A_IV,CE,A,IV,CR-178,theory,53,CE-405,Analysis,3,CE,False,Prof. Riya Pandey,CE
CE-A_V,CE,A,V,CR-178,theory,53,CE-509,Systems,3,CE,False,Prof. Riya Pandey,CE
CE-A_V,CE,A,V,CR-178,theory,53,CE-507,Dynamics,4,CE,False,Dr. Riya Patel,CE
CE-A_V,CE,A,V,CR-178,theory,53,CE-507L,Dynamics Lab,2,CE,True,Dr. Aarav Kumar,CE
CE-A_V,CE,A,V,CR-178,theory,53,CE-5010,Structures,4,CE,False,Prof. Priya Verma,CE
CE-A_V,CE,A,V,CR-178,theory,53,CE-5010L,Structures Lab,2,CE,True,Dr. Aditya Iyer,CE
CE-A_V,CE,A,V,CR-178,theory,53,CE-5011,Structures,4,CE,False,Prof. Pari Iyer,CE
CE-A_VI,CE,A,VI,CR-178,theory,53,CE-604,Programming,3,CE,False,Prof. Riya Iyer,CE
CE-A_VI,CE,A,VI,CR-178,theory,53,CE-604L,Programming Lab,2,CE,True,Prof. Pari Iyer,CE
CE-A_VI,CE,A,VI,CR-178,theory,53,CE-608,Engineering,3,CE,False,Prof. Riya Iyer,CE
CE-A_VI,CE,A,VI,CR-178,theory,53,CE-608L,Engineering Lab,2,CE,True,Prof. Priya Patel,CE
CE-A_VI,CE,A,VI,CR-178,theory,53,CE-602,Structures,4,CE,False,Prof. Pari Iyer,CE
CE-A_VI,CE,A,VI,CR-178,theory,53,CE-605,Fundamentals,3,CE,False,Prof. Kiara Mishra,CE
CE-A_VII,CE,A,VII,CR-178,theory,53,CE-705,Principles,3,CE,False,Prof. Riya Iyer,CE
CE-A_VII,CE,A,VII,CR-178,theory,53,CE-705L,Principles Lab,2,CE,True,Dr. Ayaan Khan,CE
CE-A_VII,CE,A,VII,CR-178,theory,53,CE-7011,Fundamentals,3,CE,False,Dr. Aditya Iyer,CE
CE-A_VII,CE,A,VII,CR-178,theory,53,CE-707,Engineering,3,CE,False,Dr. Ayaan Khan,CE
CE-A_VII,CE,A,VII,CR-178,theory,53,CE-707L,Engineering Lab,2,CE,True,Dr. Aarav Reddy,CE
CE-A_VII,CE,A,VII,CR-178,theory,53,CE-703,Principles,4,CE,False,Dr. Aarav Kumar,CE
CE-A_VIII,CE,A,VIII,CR-178,theory,53,CE-808,Theory,3,CE,False,Dr. Aarav Kumar,CE
CE-A_VIII,CE,A,VIII,CR-178,theory,53,CE-808L,Theory Lab,2,CE,True,Prof. Pari Khan,CE
CE-A_VIII,CE,A,VIII,CR-178,theory,53,CE-802,Design,3,CE,False,Prof. Kiara Mishra,CE
CE-A_VIII,CE,A,VIII,CR-178,theory,53,CE-802L,Design Lab,2,CE,True,Prof. Riya Iyer,CE
CE-A_VIII,CE,A,VIII,CR-178,theory,53,CE-8011,Design,4,CE,False,Dr. Ayaan Khan,CE
CE-A_VIII,CE,A,VIII,CR-178,theory,53,CE-8011L,Design Lab,2,CE,True,Dr. Ayaan Khan,CE
CE-B_I,CE,B,I,CR-144,theory,55,CE-109,Fundamentals,4,CE,False,Prof. Pari Iyer,CE
CE-B_I,CE,B,I,CR-144,theory,55,CE-109L,Fundamentals Lab,2,CE,True,Dr. Aditya Iyer,CE
CE-B_I,CE,B,I,CR-144,theory,55,CE-1010,Theory,3,CE,False,Prof. Riya Pandey,CE
CE-B_I,CE,B,I,CR-144,theory,55,CE-103,Structures,4,CE,False,Prof. Pari Khan,CE
CE-B_I,CE,B,I,CR-144,theory,55,CE-103L,Structures Lab,2,CE,True,Dr. Aditya Iyer,CE
CE-B_I,CE,B,I,CR-144,theory,55,CE-102,Programming,4,CE,False,Dr. Aarav Kumar,CE
CE-B_II,CE,B,II,CR-144,theory,55,CE-2010,Fundamentals,4,CE,False,Prof. Diya Menon,CE
CE-B_II,CE,B,II,CR-144,theory,55,CE-206,Fundamentals,3,CE,False,Prof. Pari Khan,CE
CE-B_II,CE,B,II,CR-144,theory,55,CE-206L,Fundamentals Lab,2,CE,True,Prof. Priya Verma,CE
CE-B_II,CE,B,II,CR-144,theory,55,CE-2011,Applications,4,CE,False,Dr. Aditya Verma,CE
CE-B_II,CE,B,II,CR-144,theory,55,CE-2011L,Applications Lab,2,CE,True,Prof. Riya Iyer,CE
CE-B_II,CE,B,II,CR-144,theory,55,CE-209,Applications,3,CE,False,Dr. Riya Patel,CE
CE-B_III,CE,B,III,CR-144,theory,55,CE-308,Design,3,CE,False,Prof. Pari Iyer,CE
CE-B_III,CE,B,III,CR-144,theory,55,CE-3010,Theory,4,CE,False,Prof. Kiara Mishra,CE
CE-B_III,CE,B,III,CR-144,theory,55,CE-309,Programming,4,CE,False,Dr. Aarav Reddy,CE
CE-B_III,CE,B,III,CR-144,theory,55,CE-309L,Programming Lab,2,CE,True,Dr. Ayaan Khan,CE
CE-B_III,CE,B,III,CR-144,theory,55,CE-304,Dynamics,4,CE,False,Prof. Kiara Mishra,CE
CE-B_III,CE,B,III,CR-144,theory,55,CE-304L,Dynamics Lab,2,CE,True,Prof. Riya Pandey,CE
CE-B_IV,CE,B,IV,CR-144,theory,55,CE-401,Dynamics,4,CE,False,Prof. Priya Verma,CE
CE-B_IV,CE,B,IV,CR-144,theory,55,CE-401L,Dynamics Lab,2,CE,True,Prof. Riya Iyer,CE
CE-B_IV,CE,B,IV,CR-144,theory,55,CE-404,Applications,3,CE,False,Dr. Aarav Kumar,CE
CE-B_IV,CE,B,IV,CR-144,theory,55,CE-404L,Applications Lab,2,CE,True,Dr. Ayaan Khan,CE
CE-B_IV,CE,B,IV,CR-144,theory,55,CE-407,Theory,4,CE,False,Prof. Priya Patel,CE
CE-B_IV,CE,B,IV,CR-144,theory,55,CE-407L,Theory Lab,2,CE,True,Dr. Aditya Iyer,CE
CE-B_V,CE,B,V,CR-144,theory,55,CE-502,Theory,3,CE,False,Prof. Pari Iyer,CE
CE-B_V,CE,B,V,CR-144,theory,55,CE-509,Systems,3,CE,False,Prof. Diya Menon,CE
CE-B_V,CE,B,V,CR-144,theory,55,CE-501,Theory,4,CE,False,Prof. Pari Iyer,CE
CE-B_V,CE,B,V,CR-144,theory,55,CE-501L,Theory Lab,2,CE,True,Dr. Ayaan Khan,CE
CE-B_V,CE,B,V,CR-144,theory,55,CE-5010,Structures,4,CE,False,Prof. Kiara Mishra,CE
CE-B_V,CE,B,V,CR-144,theory,55,CE-5010L,Structures Lab,2,CE,True,Prof. Priya Verma,CE
CE-B_VI,CE,B,VI,CR-144,theory,55,CE-604,Programming,3,CE,False,Dr. Aditya Verma,CE
CE-B_VI,CE,B,VI,CR-144,theory,55,CE-604L,Programming Lab,2,CE,True,Prof. Diya Menon,CE
CE-B_VI,CE,B,VI,CR-144,theory,55,CE-6011,Principles,4,CE,False,Dr. Ayaan Khan,CE
CE-B_VI,CE,B,VI,CR-144,theory,55,CE-6011L,Principles Lab,2,CE,True,Prof. Pari Iyer,CE
CE-B_VI,CE,B,VI,CR-144,theory,55,CE-606,Engineering,3,CE,False,Dr. Ayaan Khan,CE
CE-B_VI,CE,B,VI,CR-144,theory,55,CE-606L,Engineering Lab,2,CE,True,Dr. Aditya Verma,CE
CE-B_VII,CE,B,VII,CR-144,theory,55,CE-704,Design,3,CE,False,Dr. Aarav Kumar,CE
CE-B_VII,CE,B,VII,CR-144,theory,55,CE-704L,Design Lab,2,CE,True,Prof. Riya Iyer,CE
CE-B_VII,CE,B,VII,CR-144,theory,55,CE-7010,Engineering,4,CE,False,Dr. Riya Patel,CE
CE-B_VII,CE,B,VII,CR-144,theory,55,CE-7010L,Engineering Lab,2,CE,True,Prof. Priya Patel,CE
CE-B_VII,CE,B,VII,CR-144,theory,55,CE-706,Dynamics,3,CE,False,Prof. Kiara Mishra,CE
CE-B_VII,CE,B,VII,CR-144,theory,55,CE-706L,Dynamics Lab,2,CE,True,Prof. Pari Khan,CE
CE-B_VIII,CE,B,VIII,CR-144,theory,55,CE-801,Design,3,CE,False,Dr. Aarav Kumar,CE
CE-B_VIII,CE,B,VIII,CR-144,theory,55,CE-801L,Design Lab,2,CE,True,Prof. Riya Iyer,CE
CE-B_VIII,CE,B,VIII,CR-144,theory,55,CE-809,Fundamentals,3,CE,False,Dr. Aarav Kumar,CE
CE-B_VIII,CE,B,VIII,CR-144,theory,55,CE-809L,Fundamentals Lab,2,CE,True,Dr. Aditya Verma,CE
CE-B_VIII,CE,B,VIII,CR-144,theory,55,CE-806,Applications,3,CE,False,Prof. Priya Patel,CE
CE-B_VIII,CE,B,VIII,CR-144,theory,55,CE-806L,Applications Lab,2,CE,True,Dr. Ayaan Khan,CE
CE-C_I,CE,C,I,CR-062,theory,62,CE-1011,Design,4,CE,False,Prof. Priya Patel,CE
CE-C_I,CE,C,I,CR-062,theory,62,CE-101,Systems,4,CE,False,Prof. Pari Khan,CE
CE-C_I,CE,C,I,CR-062,theory,62,CE-101L,Systems Lab,2,CE,True,Dr. Aditya Verma,CE
CE-C_I,CE,C,I,CR-062,theory,62,CE-103,Structures,4,CE,False,Prof. Pari Iyer,CE
CE-C_I,CE,C,I,CR-062,theory,62,CE-103L,Structures Lab,2,CE,True,Prof. Priya Patel,CE
CE-C_I,CE,C,I,CR-062,theory,62,CE-107,Principles,4,CE,False,Prof. Pari Khan,CE
CE-C_II,CE,C,II,CR-062,theory,62,CE-202,Structures,3,CE,False,Dr. Riya Patel,CE
CE-C_II,CE,C,II,CR-062,theory,62,CE-202L,Structures Lab,2,CE,True,Prof. Kiara Mishra,CE
CE-C_II,CE,C,II,CR-062,theory,62,CE-201,Design,4,CE,False,Prof. Diya Menon,CE
CE-C_II,CE,C,II,CR-062,theory,62,CE-201L,Design Lab,2,CE,True,Prof. Diya Menon,CE
CE-C_II,CE,C,II,CR-062,theory,62,CE-204,Theory,4,CE,False,Prof. Riya Iyer,CE
CE-C_II,CE,C,II,CR-062,theory,62,CE-204L,Theory Lab,2,CE,True,Dr. Aarav Kumar,CE
CE-C_III,CE,C,III,CR-062,theory,62,CE-3012,Engineering,4,CE,False,Prof. Priya Verma,CE
CE-C_III,CE,C,III,CR-062,theory,62,CE-3012L,Engineering Lab,2,CE,True,Dr. Aditya Verma,CE
CE-C_III,CE,C,III,CR-062,theory,62,CE-306,Systems,4,CE,False,Prof. Kiara Mishra,CE
CE-C_III,CE,C,III,CR-062,theory,62,CE-306L,Systems Lab,2,CE,True,Prof. Riya Pandey,CE
CE-C_III,CE,C,III,CR-062,theory,62,CE-303,Design,3,CE,False,Dr. Riya Patel,CE
CE-C_III,CE,C,III,CR-062,theory,62,CE-308,Design,3,CE,False,Dr. Riya Patel,CE
CE-C_IV,CE,C,IV,CR-062,theory,62,CE-4010,Theory,4,CE,False,Dr. Ayaan Khan,CE
CE-C_IV,CE,C,IV,CR-062,theory,62,CE-403,Fundamentals,3,CE,False,Dr. Aarav Reddy,CE
CE-C_IV,CE,C,IV,CR-062,theory,62,CE-403L,Fundamentals Lab,2,CE,True,Prof. Diya Menon,CE
CE-C_IV,CE,C,IV,CR-062,theory,62,CE-4011,Principles,4,CE,False,Prof. Priya Verma,CE
CE-C_IV,CE,C,IV,CR-062,theory,62,CE-4011L,Principles Lab,2,CE,True,Dr. Aarav Reddy,CE
CE-C_IV,CE,C,IV,CR-062,theory,62,CE-402,Dynamics,4,CE,False,Prof. Riya Iyer,CE
CE-C_V,CE,C,V,CR-062,theory,62,CE-501,Theory,4,CE,False,Prof. Pari Khan,CE
CE-C_V,CE,C,V,CR-062,theory,62,CE-501L,Theory Lab,2,CE,True,Prof. Riya Iyer,CE
CE-C_V,CE,C,V,CR-062,theory,62,CE-5010,Structures,4,CE,False,Dr. Aditya Verma,CE
CE-C_V,CE,C,V,CR-062,theory,62,CE-5010L,Structures Lab,2,CE,True,Prof. Pari Khan,CE
CE-C_V,CE,C,V,CR-062,theory,62,CE-507,Dynamics,4,CE,False,Prof. Pari Khan,CE
CE-C_V,CE,C,V,CR-062,theory,62,CE-507L,Dynamics Lab,2,CE,True,Dr. Ayaan Khan,CE
